Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URL,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024/10/7 8:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843088918075396137/photo/1,Image,https://pbs.twimg.com/media/GZP3lhaXkAA1g6D.jpg,2024-10-07 08-40-img_475.jpg,"Heroes in moments of crisis. 

Our country thanks the men and women in uniform for their service as we rebuild and recover from Hurricane Helene. https://t.co/gS6gmckfhT",10815,2662,2608
2024/10/7 9:26,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843100560397889864/video/1,Video,https://video.twimg.com/amplify_video/1843100431544729600/vid/avc1/1080x1920/V9e_YKLFwYgdSjr2.mp4?tag=16,2024-10-07 09-26-vid_472.mp4,My message to Gen Z and millennial voters. https://t.co/w1i8gLl6eu,68184,9943,6282
2024/10/7 6:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843052429752873038/video/1,Video,https://video.twimg.com/amplify_video/1843052365416398848/vid/avc1/1080x1920/KKZoSxJ2iukDAObo.mp4?tag=16,2024-10-07 06-15-vid_477.mp4,"With 30 days left in this election, we have got some hard work ahead of us.

But you know we love hard work. Join our movement: https://t.co/MKvOQGgN2t https://t.co/SXBKe1ieC8",7540,2398,2071
2024/10/7 5:09,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843035822011896272/video/1,Video,https://video.twimg.com/amplify_video/1843035757532848128/vid/avc1/1080x1080/RwOCwp486EorGmhn.mp4?tag=16,2024-10-07 05-09-vid_478.mp4,"Took a moment with @alexandracooper to see if we could think of any law that gives the government the power to make a decision about a man’s body.

The answer? No. https://t.co/KJ8OX6fkrH",34857,6361,11453
2024/10/7 2:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842999538883174758/photo/1,Image,https://pbs.twimg.com/media/GZOmS_pWcAAFIpu.jpg,2024-10-07 02-45-img_479.jpg,"30 days until Election Day. 

This is a fight for our freedoms and our future. Help us win in November: https://t.co/MKvOQGgN2t. https://t.co/QyyCmh24ff",12279,3304,4360
2024/10/7 1:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842977958362776003/photo/1,Image,https://pbs.twimg.com/media/GZOSnJfXgAAA4UH.jpg,2024-10-07 01-19-img_481.jpg,"North Carolina: your local, state, and federal officials are with you for the long haul. We are doing everything we can to get the communities devastated by Hurricane Helene the resources they need. https://t.co/FqvlVBMU2N",7808,2101,2876
2024/10/7 7:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1843077659925860488/video/1,Video,https://video.twimg.com/amplify_video/1843077530728669185/vid/avc1/1080x1920/gsR6-BS5M7bnxIZT.mp4?tag=16,2024-10-07 07-55-vid_476.mp4,"You don’t have to abandon your faith or deeply-held beliefs to agree that the government or Donald Trump shouldn’t be telling women what to do with their bodies.

Watch my full conversation with @alexandracooper on Spotify: https://t.co/MDI9za7S8i https://t.co/yVP6ULM3KX",23789,6198,6218
2024/10/7 1:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842977958362776003/photo/1,Image,https://pbs.twimg.com/media/GZOSplVXoAA_p3P.jpg,2024-10-07 01-19-img_483.jpg,"North Carolina: your local, state, and federal officials are with you for the long haul. We are doing everything we can to get the communities devastated by Hurricane Helene the resources they need. https://t.co/FqvlVBMU2N",7808,2101,2876
2024/10/7 0:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842961328572334133/photo/1,Image,https://pbs.twimg.com/media/GZODgZJWEAAoLtO.jpg,2024-10-07 00-13-img_485.jpg,"As we rebuild and recover from Hurricane Helene, we have seen strangers and neighbors alike coming together to take care of each other.

While in Georgia this week, I spoke with those impacted by the devastation to assure them we are with them for the long haul to help https://t.co/X0vvaFq2Xp",8412,2142,3090
2024/10/7 1:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842977958362776003/photo/1,Image,https://pbs.twimg.com/media/GZOSoXJWQAA4K_c.jpg,2024-10-07 01-19-img_482.jpg,"North Carolina: your local, state, and federal officials are with you for the long haul. We are doing everything we can to get the communities devastated by Hurricane Helene the resources they need. https://t.co/FqvlVBMU2N",7808,2101,2876
2024/10/7 1:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842982387744956904/video/1,Video,https://video.twimg.com/amplify_video/1842982301447102464/vid/avc1/1920x1080/z8Lf3VWajQpWVp6-.mp4?tag=16,2024-10-07 01-36-vid_480.mp4,"Donald Trump lost the 2020 election.

Then he refused to accept the will of the people, sent an armed mob to the U.S. Capitol, and threatened the life of his own vice president.

We cannot allow him a second term. https://t.co/yVEzzVcvJi",53739,17248,11630
2024/10/7 0:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842961328572334133/photo/1,Image,https://pbs.twimg.com/media/GZODi02WAAAnT0h.jpg,2024-10-07 00-13-img_487.jpg,"As we rebuild and recover from Hurricane Helene, we have seen strangers and neighbors alike coming together to take care of each other.

While in Georgia this week, I spoke with those impacted by the devastation to assure them we are with them for the long haul to help https://t.co/X0vvaFq2Xp",8412,2142,3090
2024/10/7 1:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842977958362776003/photo/1,Image,https://pbs.twimg.com/media/GZOSqzmXgAA-giE.jpg,2024-10-07 01-19-img_484.jpg,"North Carolina: your local, state, and federal officials are with you for the long haul. We are doing everything we can to get the communities devastated by Hurricane Helene the resources they need. https://t.co/FqvlVBMU2N",7808,2101,2876
2024/10/6 21:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842912966787645579/photo/1,Image,https://pbs.twimg.com/media/GZNXj1hXoAAPV3Q.jpg,2024-10-06 21-01-img_489.jpg,"There are only 30 days left to vote early, vote by mail, or make your plan to vote in person. 

Commit to vote and make your plan at https://t.co/VbrfuqVy9P. https://t.co/m38RE5UXwo",12798,4185,3928
2024/10/6 22:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842941975072215490/video/1,Video,https://video.twimg.com/amplify_video/1842941889588166656/vid/avc1/1080x1920/kRzo9Y3g1WNvYeIb.mp4?tag=16,2024-10-06 22-56-vid_488.mp4,"Americans have so much more in common than what separates us. 

I am grateful for the support of @Liz_Cheney and so many Americans who have chosen to put country over party in this fight for the future. https://t.co/bCi8ynprpx",20745,5831,5888
2024/10/7 0:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842961328572334133/photo/1,Image,https://pbs.twimg.com/media/GZODhmpXQAA88qs.jpg,2024-10-07 00-13-img_486.jpg,"As we rebuild and recover from Hurricane Helene, we have seen strangers and neighbors alike coming together to take care of each other.

While in Georgia this week, I spoke with those impacted by the devastation to assure them we are with them for the long haul to help https://t.co/X0vvaFq2Xp",8412,2142,3090
2024/10/6 0:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842606489728323617/photo/1,Image,https://pbs.twimg.com/media/GZJAyD1WgAAeJgL.jpg,2024-10-06 00-43-img_491.jpg,"President Biden and I are working to get food, water, generators, and other resources to communities impacted by Hurricane Helene as quickly as possible. https://t.co/ZuFZ1jHIQI",16920,4241,10845
2024/10/6 2:55,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842639713322111404/video/1,Video,https://video.twimg.com/amplify_video/1842639648775929856/vid/avc1/1080x1080/7at5ivvcYsawMXWz.mp4?tag=16,2024-10-06 02-55-vid_490.mp4,"In the aftermath of Hurricane Helene, we will rebuild, we will recover, and we will support the families, neighborhoods, and communities devastated by this tragedy. We are here for the long haul. https://t.co/4qJonm92wv",12463,3898,4859
2024/10/6 0:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842606489728323617/photo/1,Image,https://pbs.twimg.com/media/GZJA0fvWIAA_iK4.jpg,2024-10-06 00-43-img_493.jpg,"President Biden and I are working to get food, water, generators, and other resources to communities impacted by Hurricane Helene as quickly as possible. https://t.co/ZuFZ1jHIQI",16920,4241,10845
2024/10/5 20:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842542337563443624/photo/1,Image,https://pbs.twimg.com/media/GZIGaq5XsAAUuCs.jpg,2024-10-05 20-28-img_495.jpg,"The Biden-Harris Administration stands with the people of Georgia and every community devastated by Hurricane Helene—and we are here for the long haul. 

The President has approved 100% federal reimbursement of local costs to help with emergency services and provide relief for https://t.co/K45BjDzyQG",8862,2709,3878
2024/10/6 0:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842606489728323617/photo/1,Image,https://pbs.twimg.com/media/GZJAzReXUAAkKgs.jpg,2024-10-06 00-43-img_492.jpg,"President Biden and I are working to get food, water, generators, and other resources to communities impacted by Hurricane Helene as quickly as possible. https://t.co/ZuFZ1jHIQI",16920,4241,10845
2024/10/5 23:18,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842585056776249575/photo/1,Image,https://pbs.twimg.com/media/GZItU9rW4AEX0BA.png,2024-10-05 23-18-img_494.jpg,More than 1 in 3 women in America lives under a Trump Abortion Ban. Women are dying because of them. https://t.co/meN7inIfxF,9130,3773,5936
2024/10/5 20:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842542337563443624/photo/1,Image,https://pbs.twimg.com/media/GZIGb4SWgAAzvir.jpg,2024-10-05 20-28-img_496.jpg,"The Biden-Harris Administration stands with the people of Georgia and every community devastated by Hurricane Helene—and we are here for the long haul. 

The President has approved 100% federal reimbursement of local costs to help with emergency services and provide relief for https://t.co/K45BjDzyQG",8862,2709,3878
2024/10/5 7:53,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842352375702372791/video/1,Video,https://video.twimg.com/ext_tw_video/1842350907649937408/pu/vid/avc1/1080x1920/ApvMHnPc6LrZtcHI.mp4?tag=14,2024-10-05 07-53-vid_499.mp4,"Marking 32 days left till Election Day with #32.

Great seeing you, @magicjohnson! 

https://t.co/VbrfuqVy9P https://t.co/7sl9tA2Kf3",15028,4188,4833
2024/10/5 5:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842310072757526929/photo/1,Image,https://pbs.twimg.com/media/GZEzOv2XEAAhAln.jpg,2024-10-05 05-05-img_503.jpg,"When unions are strong, America is strong. https://t.co/C8xf6VxIis",7015,1652,1592
2024/10/5 3:39,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842288420908884474/video/1,Video,https://video.twimg.com/amplify_video/1842288335634497537/vid/avc1/1080x1080/joR9tnUcnRIjnVvc.mp4?tag=16,2024-10-05 03-39-vid_505.mp4,Donald Trump’s track record is a disaster for working people. https://t.co/LaiXtu7cC3,14298,4557,7393
2024/10/4 20:33,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842181230407700786/video/1,Video,https://video.twimg.com/amplify_video/1842181124140756992/vid/avc1/1080x1920/XqMXmvu5Bwd2YxQ4.mp4?tag=16,2024-10-04 20-33-vid_507.mp4,"The vast majority of us, regardless of political party, agree: Upholding the constitution must be a basic requirement of anyone seeking the highest office in the land. https://t.co/QPdNq2AQZE",10160,2950,4912
2024/10/5 4:08,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842295736857174387/video/1,Video,https://video.twimg.com/amplify_video/1842295630393147392/vid/avc1/1080x1920/GeiM9gP2yxvVaf3z.mp4?tag=16,2024-10-05 04-08-vid_504.mp4,"In moments of hardship, Americans rally together and show the best of who they are.

Thank you to everyone who has risen to this moment and stepped in to help. We will rebuild and recover together. https://t.co/uAW0fTADuR",10032,2954,2983
2024/10/4 10:01,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842022161889853702/video/1,Video,https://video.twimg.com/amplify_video/1842022075696812032/vid/avc1/1080x1920/rGK1lVRdvHhh9DZU.mp4?tag=16,2024-10-04 10-01-vid_509.mp4,"I have sworn an oath to uphold the Constitution six times in my career, and have always upheld it without reservation. 

Therein lies the profound difference between Donald Trump and me. He violated that oath, and, make no mistake: if given the chance, he would violate it again. https://t.co/mcgmR3q0SU",28084,8191,9132
2024/10/4 9:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842009297686794346/photo/1,Image,https://pbs.twimg.com/media/GZAhrkgXAAApuub.jpg,2024-10-04 09-10-img_510.jpg,Country over party. https://t.co/7A4SltBhUN,48086,8486,12171
2024/10/4 9:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842009297686794346/photo/1,Image,https://pbs.twimg.com/media/GZAgwS2WUAEZjcs.jpg,2024-10-04 09-10-img_512.jpg,Country over party. https://t.co/7A4SltBhUN,48086,8486,12171
2024/10/4 9:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842009297686794346/photo/1,Image,https://pbs.twimg.com/media/GZAgvGUW4AArHUT.jpg,2024-10-04 09-10-img_511.jpg,Country over party. https://t.co/7A4SltBhUN,48086,8486,12171
2024/10/4 5:29,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841953647791366421/photo/1,Image,https://pbs.twimg.com/media/GY_vEHfWgAAnp3E.png,2024-10-04 05-29-img_514.jpg,"Donald Trump’s “concepts of a plan” would threaten coverage for people with preexisting conditions and make health care more expensive for millions of Americans.

We’re not going back. https://t.co/59znVwO6ip",6931,3136,2918
2024/10/4 9:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1842009297686794346/photo/1,Image,https://pbs.twimg.com/media/GZAgxUGWIAA56WA.jpg,2024-10-04 09-10-img_513.jpg,Country over party. https://t.co/7A4SltBhUN,48086,8486,12171
2024/10/3 10:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841670847389421996/video/1,Video,https://video.twimg.com/amplify_video/1841670761343324160/vid/avc1/1080x1080/Zu9hi0hvDOZOvc0u.mp4?tag=16,2024-10-03 10-45-vid_517.mp4,"Thank you to all those who are doing critical work in Georgia and throughout the region to get folks the support and the relief that they so desperately need, and so rightly deserve, in the aftermath of Hurricane Helene. https://t.co/Spbe21jhgK",11915,2807,4131
2024/10/4 1:26,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841892557913039189/video/1,Video,https://video.twimg.com/amplify_video/1841892472705654784/vid/avc1/1080x1080/c7os4WcRzDHEr3Zs.mp4?tag=16,2024-10-04 01-26-vid_515.mp4,"Our HBCUs are centers of academic excellence, and I have fought to make sure they are funded as such. 

Watch my full conversation with @allthesmokeprod: https://t.co/sQI6wv0tiv https://t.co/hEhef5K6ZH",5126,1471,2092
2024/10/4 0:09,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841873271769219250/video/1,Video,https://video.twimg.com/amplify_video/1841873185454653440/vid/avc1/1080x1080/4shI9lkiAoTJCNAX.mp4?tag=16,2024-10-04 00-09-vid_516.mp4,"The burden of these natural disasters on local and state governments has been immense. 

Yesterday in Georgia, we announced that the federal government will reimburse 100% of local costs to get relief to those impacted as quickly as possible. https://t.co/z22kM9ltDo",7418,2292,4538
2024/10/3 3:24,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841559872237625797/photo/1,Image,https://pbs.twimg.com/media/GY6I6JLXUAA-0fP.png,2024-10-03 03-24-img_518.jpg,"The Trump-Vance Project 2025 agenda is a direct attack on our freedoms and our nation’s future. 

@Tim_Walz and I, along with our people-powered campaign, will defeat their dangerous agenda at the ballot box. https://t.co/X0r7TKia92",7364,3430,4407
2024/10/2 8:48,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1841278953585045585/photo/1,Image,https://pbs.twimg.com/media/GY2Jbv6XEAQXnLI.jpg,2024-10-02 08-48-img_519.jpg,".@Tim_Walz, it's game time. 

I am excited for the country to see you in action: https://t.co/RmuN0UxwpR https://t.co/zFMpjR9Arf",22582,2571,4201
